frame,area,cx,cy,solidity,hole_pct,closure,spine_px,shape_rate_pct,half_life,head_found,head_x,head_y,weber
265,4625,187.53,127.23,0.602,5.30,0.658,817,16.80,14,1,248.76,109.87,0.023
266,4645,186.45,127.83,0.595,5.21,0.709,837,17.52,14,1,249.42,109.68,0.033
267,4634,185.93,128.32,0.595,5.44,0.534,823,12.66,26,1,249.53,109.89,0.036
268,4633,185.74,128.76,0.592,5.33,0.739,824,11.26,25,1,249.20,109.56,0.036
269,4657,185.29,128.92,0.582,5.41,0.545,766,9.94,24,1,249.45,109.38,0.038
270,4655,185.39,128.98,0.580,5.46,0.552,804,9.88,23,1,249.26,109.12,0.026
271,4647,184.92,129.47,0.575,5.32,0.704,742,9.89,22,1,250.47,108.87,0.044
272,4655,185.09,129.89,0.573,5.01,0.697,763,9.62,21,1,250.39,108.77,0.050
273,4644,184.76,130.28,0.567,5.23,0.736,756,10.34,20,1,251.09,108.73,0.041
274,4641,184.48,130.79,0.563,5.21,0.764,812,13.63,19,1,251.43,108.99,0.047
275,4611,184.55,131.38,0.557,5.55,0.763,767,12.03,18,1,251.44,109.09,0.034
276,4630,184.50,131.90,0.559,5.33,0.752,776,12.78,17,1,250.59,109.26,0.044
277,4640,184.34,132.13,0.555,5.19,0.769,844,8.51,16,1,250.63,109.35,0.033
278,4644,184.22,132.54,0.551,5.28,0.778,781,9.05,15,1,250.58,109.50,0.034
279,4633,184.35,133.07,0.554,5.22,0.755,799,11.86,14,1,251.01,109.52,0.045
280,4588,184.28,133.35,0.552,5.47,0.760,783,6.65,13,1,250.78,109.88,0.047
281,4577,183.90,133.48,0.544,5.53,0.782,808,6.03,12,1,250.44,109.97,0.034
282,4577,183.98,133.63,0.549,5.62,0.775,801,3.98,11,1,250.62,110.10,0.033
283,4580,183.88,133.69,0.547,5.61,0.787,834,2.14,10,1,251.05,110.05,0.033
284,4585,183.82,133.70,0.547,5.61,0.770,810,1.02,9,1,251.03,110.06,0.035
285,4585,183.82,133.70,0.547,5.61,0.770,810,0.00,8,1,251.03,110.06,0.035
286,4585,183.82,133.70,0.547,5.61,0.770,810,0.00,7,1,251.03,110.06,0.035
287,4585,183.82,133.70,0.547,5.61,0.770,810,0.00,6,1,251.03,110.06,0.035
288,4585,183.82,133.70,0.547,5.61,0.770,810,0.00,5,1,251.03,110.06,0.035
289,4585,183.82,133.70,0.547,5.61,0.770,810,0.00,4,1,251.03,110.06,0.035
290,4585,183.82,133.70,0.547,5.61,0.770,810,0.00,3,1,251.03,110.06,0.035
